Bar0, 41
Bar1, 41
Bar2, 69
Bar3, 69
Bar4, 113
Bar5, 113
Bar6, 98
Bar7, 110
Bar8, 126
Bar9, 132
Bar10, 113
Bar11, 120
Bar12, 120
Bar13, 134
Bar14, 178
Bar15, 186
Bar16, 170
Bar17, 192
Bar18, 255
Bar19, 295
Bar20, 242
Bar21, 289
Bar22, 367
Bar23, 424
