Bar0, 521
Bar1, 575
Bar2, 680
Bar3, 709
Bar4, 908
Bar5, 923
Bar6, 1364
Bar7, 1454
Bar8, 1726
Bar9, 1865
Bar10, 2178
Bar11, 2371
Bar12, 2366
Bar13, 2639
Bar14, 2892
Bar15, 3329
Bar16, 2957
Bar17, 3393
Bar18, 3006
Bar19, 3373
Bar20, 3944
Bar21, 4594
Bar22, 3319
Bar23, 4410
Bar24, 3329
Bar25, 4569
Bar26, 2872
Bar27, 4197
Bar28, 3279
Bar29, 4658
Bar30, 2644
Bar31, 3795
Bar32, 2193
Bar33, 2927
Bar34, 2996
Bar35, 4098
Bar36, 2262
Bar37, 3800
Bar38, 2347
Bar39, 4182
Bar40, 2054
Bar41, 4023
Bar42, 1960
Bar43, 4217
Bar44, 1831
Bar45, 3582
Bar46, 1409
Bar47, 2590
Bar48, 1721
Bar49, 3339
Bar50, 1225
Bar51, 3651
Bar52, 1151
Bar53, 3741
Bar54, 898
Bar55, 3736
Bar56, 575
Bar57, 3517
Bar58, 258
Bar59, 2218
Bar60, 124
Bar61, 1320
Bar62, 55
Bar63, 1786
Bar64, -5
Bar65, 1146
