Bar0, 42
Bar1, 56
Bar2, 77
Bar3, 105
Bar4, 105
Bar5, 140
Bar6, 126
Bar7, 154
Bar8, 140
Bar9, 175
Bar10, 161
Bar11, 203
Bar12, 203
Bar13, 245
Bar14, 245
Bar15, 294
Bar16, 273
Bar17, 350
Bar18, 301
Bar19, 420
Bar20, 399
Bar21, 567
Bar22, 532
Bar23, 763
Bar24, 728
Bar25, 1050
Bar26, 1001
Bar27, 1448
Bar28, 1336
Bar29, 1945
Bar30, 1756
Bar31, 2554
